"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"2029","'9","'Text 202 - Part of List 14","'7 landing craft.","'250","'95.75195313","04597227108459811/layout.csv"
"2030","'9","'Text 203 - Part of List 14","'The Marines form two brigades.","'251","'95.36132813","04597227108459811/layout.csv"
"2031","'9","'Text 204","'Naval Air Arm 20 MiG-19 and MiG-21 interceptors. 5 HU-16 and PBY-5A ASW aircraft. About 12 S-55, S-58 and Mi-4 helicopters.","'252","'95.01953125","04597227108459811/layout.csv"
"2032","'9","'Text 205","'Air Force: 35,000; 122 combat aircraft t. 22 Tu-16 bombers, some with Kennel ASM. 10 II-28 light bombers. 5 B-25 light bombers. 10 F-51D light-strike aircraft. About 20 MiG-15, 40 MiG-17 and 15 MiG-21 interceptors (mostly in storage). About 60 transports, including II-14, C-130B, C-47, An-12 and Skyvan. About 30 helicopters, including Mi-4, Mi-6, Alouette II and Bell-204. At least 3 SA-2 sites.","'253","'92.72460938","04597227108459811/layout.csv"
"2033","'9","'Text 206","'Para-Military Forces: A police Mobile Brigade of about 20,000. About 100,000 Militia.","'254","'88.62304688","04597227108459811/layout.csv"
"2034","'9","'Text 207","'JAPAN","'255","'49.21875000","04597227108459811/layout.csv"
"2035","'9","'Text 208","'Population: 104,600,000. Voluntary military service. Total armed forces: 259,000. Estimated GNP 1970: $195 billion. Defence budget 1971-72: 670,900 million yen ($1,864 million). 360 yen = $1. Army: 179,000. 1 mechanized division. 12 infantry divisions (7,000-9,000 men each).","'256","'55.90820313","04597227108459811/layout.csv"
"2036","'9","'Text 209","'1 airborne brigade.","'257","'95.50781250","04597227108459811/layout.csv"
"2037","'9","'Text 210","'1 artillery brigade.","'258","'94.67773438","04597227108459811/layout.csv"
"2038","'9","'Text 211","'1 signal and 5 engineer brigades.","'259","'94.87304688","04597227108459811/layout.csv"
"2039","'9","'Text 212","'1 helicopter brigade.","'260","'90.57617188","04597227108459811/layout.csv"
"2040","'9","'Text 213","'3 SAM groups with HAWK.","'261","'83.98437500","04597227108459811/layout.csv"
"2041","'9","'Text 214","'* It is thought that only about one-third of the Navy is operational. t Only about 80 aircraft are thought to be fully opera- tional.","'262","'63.86718750","04597227108459811/layout.csv"
"2042","'9","'Text 215","'380 Type 61 and 120 M-4 med tanks; M-24 and 140 M-41 It tanks; Type 60 APC; 30 M-52 105mm and 10 M-44 155mm SP howitzers; 203mm howitzers; Type 60 twin 106mm SP recoilless rifles; Type 64 ATGW; 120 aircraft and 220 helicopters.","'263","'90.28320313","04597227108459811/layout.csv"
"2043","'9","'Text 216","'RESERVES: 36,000.","'264","'90.77148438","04597227108459811/layout.csv"
"2044","'9","'Text 217","'Navy: 38,300.","'265","'91.01562500","04597227108459811/layout.csv"
"2045","'9","'List 15",NA,"'266","'88.37890625","04597227108459811/layout.csv"
"2046","'9","'Text 218 - Part of List 15","'11 submarines.","'267","'95.99609375","04597227108459811/layout.csv"
"2047","'9","'Text 219 - Part of List 15","'1 GM destroyer with Tartar SAM.","'268","'95.26367188","04597227108459811/layout.csv"
"2048","'9","'Text 220 - Part of List 15","'37 ASW destroyers.","'269","'95.89843750","04597227108459811/layout.csv"
"2049","'9","'Text 221 - Part of List 15","'1 frigate.","'270","'95.75195313","04597227108459811/layout.csv"
"2050","'9","'Text 222 - Part of List 15","'20 submarine chasers.","'271","'96.09375000","04597227108459811/layout.csv"
"2051","'9","'Text 223 - Part of List 15","'5 motor torpedo boats (2 less than 100 tons).","'272","'96.87500000","04597227108459811/layout.csv"
"2052","'9","'Text 224 - Part of List 15","'2 minelayers.","'273","'96.14257813","04597227108459811/layout.csv"
"2053","'9","'Text 225 - Part of List 15","'37 coastal minesweepers.","'274","'96.67968750","04597227108459811/layout.csv"
"2054","'9","'Text 226 - Part of List 15","'3 tank landing ships.","'275","'96.04492188","04597227108459811/layout.csv"
"2055","'9","'Text 227 - Part of List 15","'1 medium landing ship.","'276","'96.53320313","04597227108459811/layout.csv"
"2056","'9","'Text 228 - Part of List 15","'6 landing craft.","'277","'95.80078125","04597227108459811/layout.csv"
"2057","'9","'Text 229 - Part of List 15","'42 small landing craft (less than 100 tons).","'278","'96.58203125","04597227108459811/layout.csv"
"2058","'9","'Text 230","'Naval air component: 140 combat aircraft.","'279","'67.23632813","04597227108459811/layout.csv"
"2059","'9","'List 16",NA,"'280","'79.10156250","04597227108459811/layout.csv"
"2060","'9","'Text 231 - Part of List 16","'4 maritime recce sqn with 2 PS-1, 60 P-2J and P2V-7.","'281","'96.04492188","04597227108459811/layout.csv"
"2061","'9","'Text 232 - Part of List 16","'3 maritime recce sqn with 55 S2F-1.","'282","'93.16406250","04597227108459811/layout.csv"
"2062","'9","'Text 233 - Part of List 16","'3 helicopter squadrons with HSS-2 and HSS-1N.","'283","'95.06835938","04597227108459811/layout.csv"
"2063","'9","'Text 234","'Air Force: 41,700; 375 combat aircraft.","'284","'70.16601563","04597227108459811/layout.csv"
"2064","'9","'List 17",NA,"'285","'49.80468750","04597227108459811/layout.csv"
"2065","'9","'Text 235 - Part of List 17","'7 fighter-bomber squadrons with F-86F.","'286","'87.45117188","04597227108459811/layout.csv"
"2066","'9","'Text 236 - Part of List 17","'7 interceptor squadrons with F-104J.","'287","'68.70117188","04597227108459811/layout.csv"
"2067","'9","'Text 237 - Part of List 17","'1 reconnaissance squadron with RF-86F. (Deliveries of F-4EJ are due to begin during 1971.) (18-25 aircraft in a combat squadron.)","'288","'90.96679688","04597227108459811/layout.csv"
"2068","'9","'Text 238 - Part of List 17","'3 transport squadrons with 30 C-46 and 10 YS-11.","'289","'79.05273438","04597227108459811/layout.csv"
"2069","'9","'Text 239 - Part of List 17","'20 helicopters incl S-62 and V-107.","'290","'58.88671875","04597227108459811/layout.csv"
"2070","'9","'Text 240 - Part of List 17","'360 trainers incl T-1, T-33, T-34 and F-104 DJ.","'291","'77.44140625","04597227108459811/layout.csv"
"2071","'9","'Text 241 - Part of List 17","'4 SAM bns with Nike-Hercules (100 launchers).","'292","'83.83789063","04597227108459811/layout.csv"
"2072","'9","'Text 242 - Part of List 17","'A Base Air Defence Ground Environment with","'293","'78.71093750","04597227108459811/layout.csv"
"2073","'9","'Text 243 - Part of List 17","'24 control and warning units.","'294","'42.06542969","04597227108459811/layout.csv"
"2074","'9","'Section header 18","'KOREA--DEMOCRATIC PEOPLE'S REPUBLIC (NORTH)","'295","'51.36718750","04597227108459811/layout.csv"
"2075","'9","'Text 244","'Population: 13,975,000. Military service: Army 3 years, Navy and Air Force 4 years. Total armed forces: 401,000. Defence budget 1971: 2,183 million won ($849,400,000). 2.57 won = $1.","'296","'79.39453125","04597227108459811/layout.csv"
"2076","'10","'Page number 9","'48","'297","'68.35937500","04597227108459811/layout.csv"
"2077","'10","'List 18",NA,"'298","'26.31835938","04597227108459811/layout.csv"
"2078","'10","'Text 245 - Part of List 18","'Army: 360,000.","'299","'74.07226563","04597227108459811/layout.csv"
"2079","'10","'Text 246 - Part of List 18","'2 armoured divisions.","'300","'80.51757813","04597227108459811/layout.csv"
"2080","'10","'Text 247 - Part of List 18","'20 infantry divisions.","'301","'78.22265625","04597227108459811/layout.csv"
"2081","'10","'Text 248 - Part of List 18","'5 independent infantry brigades.","'302","'61.23046875","04597227108459811/layout.csv"
"2082","'10","'Text 249 - Part of List 18","'15,000 men in 'special commando teams'.","'303","'51.26953125","04597227108459811/layout.csv"
"2083","'10","'Text 250 - Part of List 18","'750 T-34 and T-54 med tanks; PT-76 It tanks; 950 BA-64, BTR-40 and BTR-152 APC; 200 SU-76, SU-100 and ZSU-57 SP guns; 2,000 AA guns; 6,000 other guns and mortars up to 152mm calibre; about 30 SA-2 SAM sites (about 180 launchers).","'304","'91.94335938","04597227108459811/layout.csv"
"2084","'10","'Text 251","'Navy: 11,000.","'305","'89.74609375","04597227108459811/layout.csv"
"2085","'10","'List 19",NA,"'306","'91.55273438","04597227108459811/layout.csv"
"2086","'10","'Text 252 - Part of List 19","'3 submarines (ex-Soviet W-class).","'307","'94.82421875","04597227108459811/layout.csv"
"2087","'10","'Text 253 - Part of List 19","'6 Komar- and 9 Osa-class FPB with Styx SSM.","'308","'97.21679688","04597227108459811/layout.csv"
"2088","'10","'Text 254 - Part of List 19","'3 torpedo boats.","'309","'89.01367188","04597227108459811/layout.csv"
"2089","'10","'Text 255 - Part of List 19","'40 high speed torpedo boats (less than 100 tons).","'310","'96.28906250","04597227108459811/layout.csv"
"2090","'10","'Text 256 - Part of List 19","'10 fleet minesweepers.","'311","'82.86132813","04597227108459811/layout.csv"
"2091","'10","'Text 257 - Part of List 19","'22 patrol vessels (4 less than 100 tons).","'312","'94.48242188","04597227108459811/layout.csv"
"2092","'10","'Text 258 - Part of List 19","'11 motor gunboats.","'313","'92.18750000","04597227108459811/layout.csv"
"2093","'10","'Text 259","'Air Force: 30,000; 555 combat aircraft. 70 II-28 light bombers. 380 MiG-15 and MiG-17 fighter-bombers. 100 MiG-21 interceptors. 5 MiG-19 interceptors. About 40 An-2, Li-2,.II-12 and II-14 transports. 20 Mi-4 helicopters. 70 Yak-11, Yak-18, MiG-15 and II-28 trainers.","'314","'81.59179688","04597227108459811/layout.csv"
"2094","'10","'Text 260","'Para-Military Forces: 25,000 security forces and border guards; a civilian militia with a claimed strength of 1,250,000.","'315","'91.50390625","04597227108459811/layout.csv"
"2095","'10","'Section header 19","'KOREA-REPUBLIC OF KOREA (SOUTH)","'316","'66.35742188","04597227108459811/layout.csv"
"2096","'10","'Text 261","'Population: 32,700,000. Military service: Army/Marines, 2 years; Navy/ Air Force, 3 years. Total armed forces: 634,250. Estimated GNP 1970: $8.3 billion. Estimated defence expenditure 1971: 129,000 million won ($411,000,000). 314 won = $1.","'317","'93.65234375","04597227108459811/layout.csv"
"2097","'10","'Text 262","'Army: 560,000.","'318","'28.80859375","04597227108459811/layout.csv"
"2098","'10","'Text 263","'29 infantry divisions (10 in cadre only). 2 armoured brigades. 80 artillery battalions. 1 SSM battalion with Honest John. 2 SAM bns with HAWK and 1 with Nike-Hercules. M-4 and M-48 med tanks; Stuart and M-24 It tanks; M-10 and M-36 tank destroyers; M-8 armd cars and M-113 APC; guns up to 155mm.","'319","'69.33593750","04597227108459811/layout.csv"
"2099","'10","'Section header 20","'DEPLOYMENT 2 infantry divisions and some engineer units are in South Vietnam.","'320","'48.92578125","04597227108459811/layout.csv"
"2100","'10","'Text 264","'Navy: 16,750.","'321","'90.62500000","04597227108459811/layout.csv"
"2101","'10","'List 20",NA,"'322","'68.94531250","04597227108459811/layout.csv"
"2102","'10","'Text 265 - Part of List 20","'3 destroyers.","'323","'95.75195313","04597227108459811/layout.csv"
"2103","'10","'Text 266 - Part of List 20","'3 destroyer escorts.","'324","'95.75195313","04597227108459811/layout.csv"
"2104","'10","'Text 267 - Part of List 20","'4 frigates.","'325","'94.67773438","04597227108459811/layout.csv"
"2105","'10","'Text 268 - Part of List 20","'6 escort transports.","'326","'94.43359375","04597227108459811/layout.csv"
"2106","'10","'Text 269 - Part of List 20","'11 coastal escorts.","'327","'93.79882813","04597227108459811/layout.csv"
"2107","'10","'Text 270 - Part of List 20","'17 patrol boats.","'328","'94.09179688","04597227108459811/layout.csv"
"2108","'10","'Text 271 - Part of List 20","'12 coastal minesweepers.","'329","'93.40820313","04597227108459811/layout.csv"
"2109","'10","'Text 272 - Part of List 20","'20 landing ships.","'330","'94.14062500","04597227108459811/layout.csv"
"2110","'10","'Text 273","'Marine Corps: 33,000. 5 brigades.","'331","'70.16601563","04597227108459811/layout.csv"
"2111","'10","'Text 274","'DEPLOYMENT: 1 brigade in South Vietnam.","'332","'89.01367188","04597227108459811/layout.csv"
"2112","'10","'Text 275","'Air Force: 24,500; 235 combat aircraft. 18 F-4 fighter-bombers. 110 F-86F fighter-bombers. 77 F-5 tactical fighters. 20 F-86D AWX (with Sidewinder AAM). 10 RF-86F reconnaissance aircraft. 35 transports including C-46, C-47 and C-54. Helicopters include 6 H-19.","'333","'93.65234375","04597227108459811/layout.csv"
"2113","'10","'Text 276","'Para-Military Forces: A local defence militia with a strength of 1 to 2 million is being formed.","'334","'88.62304688","04597227108459811/layout.csv"
"2114","'10","'Text 277","'LAOS","'335","'33.54492188","04597227108459811/layout.csv"
"2115","'10","'Text 278","'Population: 3,030,000. Estimated GNP 1970: $0.2 billion. 500 kip = $1.","'336","'83.00781250","04597227108459811/layout.csv"
"2116","'10","'Text 279","'1. ROYAL LAO FORCES Military service: conscription. Total strength: 55,000. Estimated defence expenditure: 10,800 million kip ($21,600,000).","'337","'94.09179688","04597227108459811/layout.csv"
"2117","'10","'Text 280","'Army: 52,600. 58 infantry battalions. 1 artillery regt of 4 bts. M-24 and PT-76 It tanks; M-8 armd cars; M-3 scout cars; BTR-40 and M-113 APC; 85mm guns and 75mm, 105mm and 150mm howitzers.","'338","'94.77539063","04597227108459811/layout.csv"
"2118","'10","'Text 281","'Navy: about 400. 4 river squadrons consisting of: 36 patrol craft and lighters, 10 landing craft (all under 100 tons, most not operational).","'339","'88.42773438","04597227108459811/layout.csv"
"2119","'10","'Text 282","'Air Force: 2,000; 75 combat aircraft.","'340","'58.39843750","04597227108459811/layout.csv"
"2120","'11","'Page number 10","'49","'341","'78.66210938","04597227108459811/layout.csv"
"2121","'11","'Text 283","'About 75 T-28 light-strike aircraft. 20 C-47 and AC-47 transports and gunships. About 8 helicopters.","'342","'86.81640625","04597227108459811/layout.csv"
"2122","'11","'Text 284","'Para-Military Forces and irregulars: 36,000.","'343","'53.71093750","04597227108459811/layout.csv"
"2123","'11","'Figure 2",NA,"'344","'27.75878906","04597227108459811/layout.csv"
"2124","'11","'List 21",NA,"'345","'31.86035156","04597227108459811/layout.csv"
"2125","'11","'Text 285 - Part of List 21","'2. PATHET-LAO FORCES:","'346","'35.76660156","04597227108459811/layout.csv"
"2126","'11","'Text 286 - Part of List 21","'Total strength about 45,000 men (incl dissident neutralists).","'347","'51.85546875","04597227108459811/layout.csv"
"2127","'11","'Text 287 - Part of List 21","'PT-76 It tanks; BTR-40 armd cars; 105mm howitzers.","'348","'54.00390625","04597227108459811/layout.csv"
"2128","'11","'Text 288 - Part of List 21","'The Pathet-Lao are believed to be integrated with about 75,000 regular North Vietnamese combat and logistics troops, and have received arms and ammunition of Soviet and Chinese origin. The Pathet-Lao and North Vietnamese control all the eastern half of Laos.","'349","'70.01953125","04597227108459811/layout.csv"
